generation,N_shifts,logPrior,logLik,eventRate,acceptRate
37400000,5,27.6451,30.5298,2.312,0.31687
37500000,4,22.5493,46.5235,1.20343,0.30786
37600000,5,23.8007,66.4269,3.15919,0.30878
37700000,6,30.5869,44.1975,2.365,0.32247
37800000,2,14.628,34.6745,1.97211,0.312411
37900000,2,11.9144,35.9559,3.72633,0.322502
38000000,10,53.7102,50.819,5.27247,0.320879
38100000,3,14.8706,58.4543,5.47872,0.318632
38200000,6,30.0277,36.2896,1.9813,0.298187
38300000,4,16.071,9.27166,3.67396,0.315945
38400000,4,25.5897,49.7585,2.91043,0.303943
38500000,3,19.4912,36.6152,1.5884,0.317032
38600000,2,11.3574,33.7785,0.537052,0.327725
38700000,7,37.3913,46.3707,3.01197,0.3083
38800000,6,24.0372,40.9634,6.03765,0.319445
38900000,3,19.0152,24.6267,1.26867,0.31777
39000000,4,15.7223,40.2658,3.71967,0.323038
39100000,4,24.4825,29.6137,2.4188,0.34177
39200000,7,33.3028,48.2389,6.19168,0.31642
39300000,6,32.4868,36.0093,1.5754,0.31843
39400000,6,29.2765,38.6241,2.29246,0.313676
39500000,5,24.6247,49.5739,3.54545,0.317905
39600000,4,25.7921,52.6024,1.14645,0.313449
39700000,5,29.3483,36.2291,3.90125,0.318501
39800000,3,15.2787,54.8164,1.56579,0.318147
39900000,6,33.7388,37.7899,2.50063,0.31889
40000000,6,31.3459,44.2934,3.15713,0.309129
40100000,6,24.3066,44.1722,2.58651,0.309002
40200000,7,39.0521,48.8866,1.76737,0.309037
40300000,11,53.3068,28.0969,3.45624,0.2948
40400000,8,33.0308,50.9119,4.30609,0.308387
40500000,3,20.633,46.5641,1.39855,0.317293
40600000,5,25.3616,31.2255,1.05653,0.312648
40700000,4,23.0203,24.6339,1.40196,0.316945
40800000,7,35.0378,58.7424,2.57763,0.313533
40900000,7,38.4199,57.0857,1.95656,0.29956
41000000,4,22.0213,43.5159,1.24623,0.306205
41100000,2,14.2651,32.6571,2.29825,0.30358
41200000,4,20.8862,30.0307,2.54205,0.32061
41300000,4,24.8647,59.3267,1.98487,0.309586
41400000,3,15.6652,29.435,3.53727,0.322074
41500000,3,15.7304,27.0523,3.08046,0.309625
41600000,5,26.5221,52.6412,2.89969,0.323442
41700000,5,26.2281,26.3308,3.40559,0.309211
41800000,3,17.4236,47.67,2.96922,0.304593
41900000,3,17.3156,20.4731,2.88257,0.318986
42000000,4,20.0544,37.1699,1.76405,0.320257
42100000,6,29.5025,61.2681,2.87009,0.303037
42200000,3,19.5225,15.6939,3.6766,0.317691
42300000,4,19.7765,44.7264,5.25484,0.300173
42400000,3,17.6871,44.0274,2.16103,0.30439
42500000,5,24.7098,33.6486,3.74994,0.306166
42600000,4,20.2142,28.8142,2.19245,0.3201
42700000,7,35.7491,34.3312,5.3505,0.31914
42800000,7,33.4284,50.739,4.04186,0.31425
42900000,3,17.6689,30.0052,1.32115,0.31152
43000000,10,49.2533,35.8158,4.28221,0.319541
43100000,2,12.5094,33.5206,3.47614,0.319515
43200000,4,19.77,43.5303,3.31527,0.316619
43300000,3,14.8771,48.7545,1.17151,0.324575
43400000,4,23.7632,29.4234,1.11026,0.326144
43500000,6,33.6847,11.4858,2.96229,0.308581
43600000,3,17.103,40.2531,3.23923,0.32899
43700000,7,37.6139,54.8151,1.72209,0.315662
43800000,4,18.7444,49.0828,2.62877,0.313948
43900000,5,25.9089,51.972,1.34294,0.317576
44000000,8,38.6463,39.9442,5.58394,0.31045
44100000,2,13.5689,29.5123,2.73993,0.325095
44200000,3,20.3101,25.8315,0.570883,0.32239
44300000,5,23.8819,26.2655,3.00272,0.320605
44400000,3,20.2453,25.8961,1.87511,0.318179
44500000,3,17.0049,54.9463,1.25399,0.311675
44600000,2,16.0192,37.8777,0.847192,0.320165
